x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
7.182433690918074,13.483969557975875,19.911874571380448,7.225699519236303,14.130223235903834,20.12706939191334,7.578658114009204,14.52506323121926,20.40240701018297,7.76755777766906,14.70461448014905,21.112483026601204
7.225699519236303,14.130223235903834,20.12706939191334,7.578658114009204,14.52506323121926,20.40240701018297,7.76755777766906,14.70461448014905,21.112483026601204,7.800758092802331,15.153811903161431,21.12544886002453
7.578658114009204,14.52506323121926,20.40240701018297,7.76755777766906,14.70461448014905,21.112483026601204,7.800758092802331,15.153811903161431,21.12544886002453,8.00789734315221,15.462672733521078,21.8760083414527
7.76755777766906,14.70461448014905,21.112483026601204,7.800758092802331,15.153811903161431,21.12544886002453,8.00789734315221,15.462672733521078,21.8760083414527,8.143883817804273,15.685380719238188,22.169347960489024
7.800758092802331,15.153811903161431,21.12544886002453,8.00789734315221,15.462672733521078,21.8760083414527,8.143883817804273,15.685380719238188,22.169347960489024,8.20385438310993,16.15405135715949,22.56121256951065
8.00789734315221,15.462672733521078,21.8760083414527,8.143883817804273,15.685380719238188,22.169347960489024,8.20385438310993,16.15405135715949,22.56121256951065,8.496622507313806,16.35510701071819,22.92338863353225
8.143883817804273,15.685380719238188,22.169347960489024,8.20385438310993,16.15405135715949,22.56121256951065,8.496622507313806,16.35510701071819,22.92338863353225,8.61333338458439,16.8083400685168,23.24938012209905
8.20385438310993,16.15405135715949,22.56121256951065,8.496622507313806,16.35510701071819,22.92338863353225,8.61333338458439,16.8083400685168,23.24938012209905,8.958925824381296,17.11033433053802,23.48479098973017
8.496622507313806,16.35510701071819,22.92338863353225,8.61333338458439,16.8083400685168,23.24938012209905,8.958925824381296,17.11033433053802,23.48479098973017,9.211007089452378,17.421242886395788,23.925959000927307
8.61333338458439,16.8083400685168,23.24938012209905,8.958925824381296,17.11033433053802,23.48479098973017,9.211007089452378,17.421242886395788,23.925959000927307,9.123334012596349,17.592659976687763,24.196821896247307
8.958925824381296,17.11033433053802,23.48479098973017,9.211007089452378,17.421242886395788,23.925959000927307,9.123334012596349,17.592659976687763,24.196821896247307,9.303162056230438,17.93951239784268,24.391117988105773
9.211007089452378,17.421242886395788,23.925959000927307,9.123334012596349,17.592659976687763,24.196821896247307,9.303162056230438,17.93951239784268,24.391117988105773,9.51667233169468,18.077449093394502,24.725325200005845
9.123334012596349,17.592659976687763,24.196821896247307,9.303162056230438,17.93951239784268,24.391117988105773,9.51667233169468,18.077449093394502,24.725325200005845,9.897645827836593,18.329839836631443,25.27505122641844
9.303162056230438,17.93951239784268,24.391117988105773,9.51667233169468,18.077449093394502,24.725325200005845,9.897645827836593,18.329839836631443,25.27505122641844,9.855007398179062,18.948716438366585,25.59715750940565
9.51667233169468,18.077449093394502,24.725325200005845,9.897645827836593,18.329839836631443,25.27505122641844,9.855007398179062,18.948716438366585,25.59715750940565,10.092872977313355,19.11646845835262,25.775058115130708
9.897645827836593,18.329839836631443,25.27505122641844,9.855007398179062,18.948716438366585,25.59715750940565,10.092872977313355,19.11646845835262,25.775058115130708,10.299033325324585,19.494492720941427,25.87945941300722
9.855007398179062,18.948716438366585,25.59715750940565,10.092872977313355,19.11646845835262,25.775058115130708,10.299033325324585,19.494492720941427,25.87945941300722,10.65331274295882,19.564449729474628,26.472841044707017
10.092872977313355,19.11646845835262,25.775058115130708,10.299033325324585,19.494492720941427,25.87945941300722,10.65331274295882,19.564449729474628,26.472841044707017,10.642465695841429,19.948588746396865,26.751765706872103
10.299033325324585,19.494492720941427,25.87945941300722,10.65331274295882,19.564449729474628,26.472841044707017,10.642465695841429,19.948588746396865,26.751765706872103,10.73427332997442,20.20343270031016,26.85842184452185
10.65331274295882,19.564449729474628,26.472841044707017,10.642465695841429,19.948588746396865,26.751765706872103,10.73427332997442,20.20343270031016,26.85842184452185,11.084941539661216,20.527600376125186,27.11780020867178
10.642465695841429,19.948588746396865,26.751765706872103,10.73427332997442,20.20343270031016,26.85842184452185,11.084941539661216,20.527600376125186,27.11780020867178,11.27238074772458,20.84760719665548,27.260191258478876
10.73427332997442,20.20343270031016,26.85842184452185,11.084941539661216,20.527600376125186,27.11780020867178,11.27238074772458,20.84760719665548,27.260191258478876,11.301805050728277,21.03221447546572,27.47902544696596
11.084941539661216,20.527600376125186,27.11780020867178,11.27238074772458,20.84760719665548,27.260191258478876,11.301805050728277,21.03221447546572,27.47902544696596,11.49137671231273,21.468543515663274,27.645389594310984
11.27238074772458,20.84760719665548,27.260191258478876,11.301805050728277,21.03221447546572,27.47902544696596,11.49137671231273,21.468543515663274,27.645389594310984,11.62308099044928,21.586937339066143,27.87591455955504
11.301805050728277,21.03221447546572,27.47902544696596,11.49137671231273,21.468543515663274,27.645389594310984,11.62308099044928,21.586937339066143,27.87591455955504,12.016710763232064,21.992940661660658,28.344303555271576
11.49137671231273,21.468543515663274,27.645389594310984,11.62308099044928,21.586937339066143,27.87591455955504,12.016710763232064,21.992940661660658,28.344303555271576,11.861791705464988,22.099079647304443,28.54228676395906
11.62308099044928,21.586937339066143,27.87591455955504,12.016710763232064,21.992940661660658,28.344303555271576,11.861791705464988,22.099079647304443,28.54228676395906,12.28546461740895,22.47431443368875,28.56039896536723
12.016710763232064,21.992940661660658,28.344303555271576,11.861791705464988,22.099079647304443,28.54228676395906,12.28546461740895,22.47431443368875,28.56039896536723,12.51357804230719,22.75537712908802,28.75054014323593
11.861791705464988,22.099079647304443,28.54228676395906,12.28546461740895,22.47431443368875,28.56039896536723,12.51357804230719,22.75537712908802,28.75054014323593,12.68955008156885,23.03012874494711,29.016472890073317
12.28546461740895,22.47431443368875,28.56039896536723,12.51357804230719,22.75537712908802,28.75054014323593,12.68955008156885,23.03012874494711,29.016472890073317,12.777525445988449,23.19665016649922,29.15224917346836
12.51357804230719,22.75537712908802,28.75054014323593,12.68955008156885,23.03012874494711,29.016472890073317,12.777525445988449,23.19665016649922,29.15224917346836,13.074077158796944,23.4100532160964,29.102648523056967
12.68955008156885,23.03012874494711,29.016472890073317,12.777525445988449,23.19665016649922,29.15224917346836,13.074077158796944,23.4100532160964,29.102648523056967,13.061170077729132,23.53017484918684,29.285777551870503
12.777525445988449,23.19665016649922,29.15224917346836,13.074077158796944,23.4100532160964,29.102648523056967,13.061170077729132,23.53017484918684,29.285777551870503,13.178138981531797,23.74988979174798,29.439293779126448
13.074077158796944,23.4100532160964,29.102648523056967,13.061170077729132,23.53017484918684,29.285777551870503,13.178138981531797,23.74988979174798,29.439293779126448,13.466168782135846,24.07774221197312,29.57625596224689
13.061170077729132,23.53017484918684,29.285777551870503,13.178138981531797,23.74988979174798,29.439293779126448,13.466168782135846,24.07774221197312,29.57625596224689,13.701481397239098,24.332996557328176,29.71429888450074
13.178138981531797,23.74988979174798,29.439293779126448,13.466168782135846,24.07774221197312,29.57625596224689,13.701481397239098,24.332996557328176,29.71429888450074,13.774431372803226,24.502963836176285,29.59042145234517
13.466168782135846,24.07774221197312,29.57625596224689,13.701481397239098,24.332996557328176,29.71429888450074,13.774431372803226,24.502963836176285,29.59042145234517,13.9877042903341,24.831689731811185,29.73662023646015
13.701481397239098,24.332996557328176,29.71429888450074,13.774431372803226,24.502963836176285,29.59042145234517,13.9877042903341,24.831689731811185,29.73662023646015,14.176230673324612,24.971528349646785,29.919029373290893
13.774431372803226,24.502963836176285,29.59042145234517,13.9877042903341,24.831689731811185,29.73662023646015,14.176230673324612,24.971528349646785,29.919029373290893,14.277353956554911,25.018644831875864,29.846505988195947
13.9877042903341,24.831689731811185,29.73662023646015,14.176230673324612,24.971528349646785,29.919029373290893,14.277353956554911,25.018644831875864,29.846505988195947,14.548652649870537,25.24563841070339,29.854779077425945
14.176230673324612,24.971528349646785,29.919029373290893,14.277353956554911,25.018644831875864,29.846505988195947,14.548652649870537,25.24563841070339,29.854779077425945,14.629809735620944,25.5264546605747,30.143285309719538
14.277353956554911,25.018644831875864,29.846505988195947,14.548652649870537,25.24563841070339,29.854779077425945,14.629809735620944,25.5264546605747,30.143285309719538,14.640710581244306,25.837603273619223,29.935250112557828
14.548652649870537,25.24563841070339,29.854779077425945,14.629809735620944,25.5264546605747,30.143285309719538,14.640710581244306,25.837603273619223,29.935250112557828,15.051312118978352,25.80963528444679,29.957146835964988
14.629809735620944,25.5264546605747,30.143285309719538,14.640710581244306,25.837603273619223,29.935250112557828,15.051312118978352,25.80963528444679,29.957146835964988,15.26444598519144,26.02500130332275,29.937476804967297
14.640710581244306,25.837603273619223,29.935250112557828,15.051312118978352,25.80963528444679,29.957146835964988,15.26444598519144,26.02500130332275,29.937476804967297,15.422467268187706,26.347014447645687,30.05475105605848
15.051312118978352,25.80963528444679,29.957146835964988,15.26444598519144,26.02500130332275,29.937476804967297,15.422467268187706,26.347014447645687,30.05475105605848,15.459278700830316,26.34392358119234,29.81036869274909
15.26444598519144,26.02500130332275,29.937476804967297,15.422467268187706,26.347014447645687,30.05475105605848,15.459278700830316,26.34392358119234,29.81036869274909,15.68867146795456,26.54238815243364,29.929760231636813
15.422467268187706,26.347014447645687,30.05475105605848,15.459278700830316,26.34392358119234,29.81036869274909,15.68867146795456,26.54238815243364,29.929760231636813,15.825062627127926,26.76248561006711,29.95264802890573
15.459278700830316,26.34392358119234,29.81036869274909,15.68867146795456,26.54238815243364,29.929760231636813,15.825062627127926,26.76248561006711,29.95264802890573,15.829128721600084,27.24175095831089,29.77016063926954
15.68867146795456,26.54238815243364,29.929760231636813,15.825062627127926,26.76248561006711,29.95264802890573,15.829128721600084,27.24175095831089,29.77016063926954,15.852451893579518,27.148497655231523,29.6119285956576
15.825062627127926,26.76248561006711,29.95264802890573,15.829128721600084,27.24175095831089,29.77016063926954,15.852451893579518,27.148497655231523,29.6119285956576,16.182745090593514,27.341315268926376,29.671438508123146
15.829128721600084,27.24175095831089,29.77016063926954,15.852451893579518,27.148497655231523,29.6119285956576,16.182745090593514,27.341315268926376,29.671438508123146,16.412648772379228,27.36104882795498,29.721617192168743
15.852451893579518,27.148497655231523,29.6119285956576,16.182745090593514,27.341315268926376,29.671438508123146,16.412648772379228,27.36104882795498,29.721617192168743,16.584785964597614,27.59288194250033,29.57676509502997
16.182745090593514,27.341315268926376,29.671438508123146,16.412648772379228,27.36104882795498,29.721617192168743,16.584785964597614,27.59288194250033,29.57676509502997,16.72767822546482,27.74947396178014,29.42816739513809
16.412648772379228,27.36104882795498,29.721617192168743,16.584785964597614,27.59288194250033,29.57676509502997,16.72767822546482,27.74947396178014,29.42816739513809,16.814272317363592,27.86199180508826,29.445862606412405
16.584785964597614,27.59288194250033,29.57676509502997,16.72767822546482,27.74947396178014,29.42816739513809,16.814272317363592,27.86199180508826,29.445862606412405,16.954456410459066,27.891751395362828,29.099908494756605
16.72767822546482,27.74947396178014,29.42816739513809,16.814272317363592,27.86199180508826,29.445862606412405,16.954456410459066,27.891751395362828,29.099908494756605,17.118072608684045,28.15652384051896,29.018744162622195
16.814272317363592,27.86199180508826,29.445862606412405,16.954456410459066,27.891751395362828,29.099908494756605,17.118072608684045,28.15652384051896,29.018744162622195,17.45760239174879,28.344435391664337,28.782978855531
16.954456410459066,27.891751395362828,29.099908494756605,17.118072608684045,28.15652384051896,29.018744162622195,17.45760239174879,28.344435391664337,28.782978855531,17.522531835573055,28.374910193264544,28.67603251533421
17.118072608684045,28.15652384051896,29.018744162622195,17.45760239174879,28.344435391664337,28.782978855531,17.522531835573055,28.374910193264544,28.67603251533421,17.728961273582087,28.46314446416782,28.636956965385234
17.45760239174879,28.344435391664337,28.782978855531,17.522531835573055,28.374910193264544,28.67603251533421,17.728961273582087,28.46314446416782,28.636956965385234,17.645786342099107,28.76184842984113,28.40345296285679
17.522531835573055,28.374910193264544,28.67603251533421,17.728961273582087,28.46314446416782,28.636956965385234,17.645786342099107,28.76184842984113,28.40345296285679,18.013688432596005,28.67351163534618,28.344082029799168
17.728961273582087,28.46314446416782,28.636956965385234,17.645786342099107,28.76184842984113,28.40345296285679,18.013688432596005,28.67351163534618,28.344082029799168,17.946026966940444,28.878959753134787,28.147129614124715
17.645786342099107,28.76184842984113,28.40345296285679,18.013688432596005,28.67351163534618,28.344082029799168,17.946026966940444,28.878959753134787,28.147129614124715,18.12663826726405,29.12010954413675,27.85453535615285
18.013688432596005,28.67351163534618,28.344082029799168,17.946026966940444,28.878959753134787,28.147129614124715,18.12663826726405,29.12010954413675,27.85453535615285,18.33358460133096,29.125431879070216,27.483210195994047
17.946026966940444,28.878959753134787,28.147129614124715,18.12663826726405,29.12010954413675,27.85453535615285,18.33358460133096,29.125431879070216,27.483210195994047,18.498662298357143,29.16588536104852,27.246539453156792
18.12663826726405,29.12010954413675,27.85453535615285,18.33358460133096,29.125431879070216,27.483210195994047,18.498662298357143,29.16588536104852,27.246539453156792,18.65803454330717,29.19345629969426,27.13933678423634
18.33358460133096,29.125431879070216,27.483210195994047,18.498662298357143,29.16588536104852,27.246539453156792,18.65803454330717,29.19345629969426,27.13933678423634,18.763832786693023,29.321913486848366,26.70316807529856
18.498662298357143,29.16588536104852,27.246539453156792,18.65803454330717,29.19345629969426,27.13933678423634,18.763832786693023,29.321913486848366,26.70316807529856,19.09894243497579,29.26591730295657,26.472941252231216
18.65803454330717,29.19345629969426,27.13933678423634,18.763832786693023,29.321913486848366,26.70316807529856,19.09894243497579,29.26591730295657,26.472941252231216,19.11355248227921,29.43361125006281,26.072578063354307
18.763832786693023,29.321913486848366,26.70316807529856,19.09894243497579,29.26591730295657,26.472941252231216,19.11355248227921,29.43361125006281,26.072578063354307,19.095989343594308,29.461400265535165,25.895445432421315
19.09894243497579,29.26591730295657,26.472941252231216,19.11355248227921,29.43361125006281,26.072578063354307,19.095989343594308,29.461400265535165,25.895445432421315,19.374350597623486,29.50941840581565,25.696597504013845
19.11355248227921,29.43361125006281,26.072578063354307,19.095989343594308,29.461400265535165,25.895445432421315,19.374350597623486,29.50941840581565,25.696597504013845,19.394316611790774,29.681509182114432,25.408669529243515
19.095989343594308,29.461400265535165,25.895445432421315,19.374350597623486,29.50941840581565,25.696597504013845,19.394316611790774,29.681509182114432,25.408669529243515,19.685289165333018,29.82826459824595,25.00870966891282
19.374350597623486,29.50941840581565,25.696597504013845,19.394316611790774,29.681509182114432,25.408669529243515,19.685289165333018,29.82826459824595,25.00870966891282,19.74673244309443,29.9488261893137,24.721468316162373
19.394316611790774,29.681509182114432,25.408669529243515,19.685289165333018,29.82826459824595,25.00870966891282,19.74673244309443,29.9488261893137,24.721468316162373,19.99763080400693,29.773766901229585,24.317142471670493
19.685289165333018,29.82826459824595,25.00870966891282,19.74673244309443,29.9488261893137,24.721468316162373,19.99763080400693,29.773766901229585,24.317142471670493,20.353606151895377,29.72507244770492,24.226008971225017
19.74673244309443,29.9488261893137,24.721468316162373,19.99763080400693,29.773766901229585,24.317142471670493,20.353606151895377,29.72507244770492,24.226008971225017,20.09888654972576,29.798433901006938,23.724077072947903
19.99763080400693,29.773766901229585,24.317142471670493,20.353606151895377,29.72507244770492,24.226008971225017,20.09888654972576,29.798433901006938,23.724077072947903,20.417407477666004,30.164247425659767,23.416103734442885
20.353606151895377,29.72507244770492,24.226008971225017,20.09888654972576,29.798433901006938,23.724077072947903,20.417407477666004,30.164247425659767,23.416103734442885,20.568042175957157,29.96754296212325,23.151802022401423
20.09888654972576,29.798433901006938,23.724077072947903,20.417407477666004,30.164247425659767,23.416103734442885,20.568042175957157,29.96754296212325,23.151802022401423,20.5100142267503,29.95092513158577,22.77270975278242
20.417407477666004,30.164247425659767,23.416103734442885,20.568042175957157,29.96754296212325,23.151802022401423,20.5100142267503,29.95092513158577,22.77270975278242,20.77584539097264,30.093581282403445,22.40820639855081
20.568042175957157,29.96754296212325,23.151802022401423,20.5100142267503,29.95092513158577,22.77270975278242,20.77584539097264,30.093581282403445,22.40820639855081,20.96182745953607,30.10463000687525,21.87627552536379
20.5100142267503,29.95092513158577,22.77270975278242,20.77584539097264,30.093581282403445,22.40820639855081,20.96182745953607,30.10463000687525,21.87627552536379,20.96829964520202,30.083928886620907,21.38594770464806
20.77584539097264,30.093581282403445,22.40820639855081,20.96182745953607,30.10463000687525,21.87627552536379,20.96829964520202,30.083928886620907,21.38594770464806,21.292782340873178,30.18588722160416,21.23097319473761
20.96182745953607,30.10463000687525,21.87627552536379,20.96829964520202,30.083928886620907,21.38594770464806,21.292782340873178,30.18588722160416,21.23097319473761,21.3204300840176,29.99929382557324,20.89657086105771
20.96829964520202,30.083928886620907,21.38594770464806,21.292782340873178,30.18588722160416,21.23097319473761,21.3204300840176,29.99929382557324,20.89657086105771,21.561183053367497,29.98556168154393,20.61083582021606
21.292782340873178,30.18588722160416,21.23097319473761,21.3204300840176,29.99929382557324,20.89657086105771,21.561183053367497,29.98556168154393,20.61083582021606,21.402791398370866,30.09149259853081,19.92529876343967
21.3204300840176,29.99929382557324,20.89657086105771,21.561183053367497,29.98556168154393,20.61083582021606,21.402791398370866,30.09149259853081,19.92529876343967,21.80028567239661,30.16972433845981,19.564255729934903
21.561183053367497,29.98556168154393,20.61083582021606,21.402791398370866,30.09149259853081,19.92529876343967,21.80028567239661,30.16972433845981,19.564255729934903,21.79023228686789,29.88278664741132,19.28619569917784
21.402791398370866,30.09149259853081,19.92529876343967,21.80028567239661,30.16972433845981,19.564255729934903,21.79023228686789,29.88278664741132,19.28619569917784,21.924475540177216,29.97509596549093,18.615124994229337
21.80028567239661,30.16972433845981,19.564255729934903,21.79023228686789,29.88278664741132,19.28619569917784,21.924475540177216,29.97509596549093,18.615124994229337,22.308646945631917,29.910480169711665,18.170935361138167
21.79023228686789,29.88278664741132,19.28619569917784,21.924475540177216,29.97509596549093,18.615124994229337,22.308646945631917,29.910480169711665,18.170935361138167,22.23265759229263,29.92114230685648,17.90893059191025
21.924475540177216,29.97509596549093,18.615124994229337,22.308646945631917,29.910480169711665,18.170935361138167,22.23265759229263,29.92114230685648,17.90893059191025,22.474831181389742,29.88999536013184,17.566442475174096
22.308646945631917,29.910480169711665,18.170935361138167,22.23265759229263,29.92114230685648,17.90893059191025,22.474831181389742,29.88999536013184,17.566442475174096,22.56800179478594,29.91165219646642,16.754761264246085
22.23265759229263,29.92114230685648,17.90893059191025,22.474831181389742,29.88999536013184,17.566442475174096,22.56800179478594,29.91165219646642,16.754761264246085,22.460167717889505,29.51416891883636,16.464288279195994
22.474831181389742,29.88999536013184,17.566442475174096,22.56800179478594,29.91165219646642,16.754761264246085,22.460167717889505,29.51416891883636,16.464288279195994,22.56902907036425,29.755885581830466,15.903014153153778
22.56800179478594,29.91165219646642,16.754761264246085,22.460167717889505,29.51416891883636,16.464288279195994,22.56902907036425,29.755885581830466,15.903014153153778,22.967288333902378,29.514961551752748,15.338978436420817
22.460167717889505,29.51416891883636,16.464288279195994,22.56902907036425,29.755885581830466,15.903014153153778,22.967288333902378,29.514961551752748,15.338978436420817,22.87087621054149,29.39132502198304,15.060745369575
22.56902907036425,29.755885581830466,15.903014153153778,22.967288333902378,29.514961551752748,15.338978436420817,22.87087621054149,29.39132502198304,15.060745369575,23.227492716858745,29.620713342140483,14.474919800779617
22.967288333902378,29.514961551752748,15.338978436420817,22.87087621054149,29.39132502198304,15.060745369575,23.227492716858745,29.620713342140483,14.474919800779617,23.31413649559453,29.49156376873665,14.062884928840027
22.87087621054149,29.39132502198304,15.060745369575,23.227492716858745,29.620713342140483,14.474919800779617,23.31413649559453,29.49156376873665,14.062884928840027,23.315060900959296,29.357420642054617,13.606838404942296
23.227492716858745,29.620713342140483,14.474919800779617,23.31413649559453,29.49156376873665,14.062884928840027,23.315060900959296,29.357420642054617,13.606838404942296,23.370476914895136,29.25219976001344,12.847019055132
23.31413649559453,29.49156376873665,14.062884928840027,23.315060900959296,29.357420642054617,13.606838404942296,23.370476914895136,29.25219976001344,12.847019055132,23.664238481039245,29.1453162873288,12.371254720090706
23.315060900959296,29.357420642054617,13.606838404942296,23.370476914895136,29.25219976001344,12.847019055132,23.664238481039245,29.1453162873288,12.371254720090706,23.679282387597425,28.89291347852072,11.86512946938651
23.370476914895136,29.25219976001344,12.847019055132,23.664238481039245,29.1453162873288,12.371254720090706,23.679282387597425,28.89291347852072,11.86512946938651,23.87582153270295,28.899731487646232,11.39566041516313
